0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,relative_runtime
0.8936308,-0.45564014,-2.6296523,-0.74967223,0.6293155,1.2599123,0.55249894,0.40283746,1.0154645,0.7957232,-0.05252136,0.73869175,0.82126564,0.11874215,0.5402577,0.38853735,0.017725635,-0.5265565,0.95488125,1.5146997,0.5136415,1.9443502,-1.1094376,-0.49747407,-1.60173,0.8942587,0.29844758,-1.4175676,0.25525528,-0.4125284,0.16632394,-1.8112112,-0.21352844,-2.5217912,0.9118174,0.6086596,0.14635575,0.6286842,-0.9671416,2.267408,-0.25423506,-0.68405473,-0.82163346,0.38698784,-0.20384654,-1.7870483,-0.27885416,1.3058211,-1.1972445,0.1745321,1.0,13388000000.0,16880000000.0,7798000000.0,54742000000.0,1248000000.0,430000000.0,752000000.0,66000000.0,0.0,509208200.0,1018047600.0,0.0,0.0,970000000.0,1.0759635
0.8936308,-0.45564014,-2.6296523,-0.74967223,0.6293155,1.2599123,0.55249894,0.40283746,1.0154645,0.7957232,-0.05252136,0.73869175,0.82126564,0.11874215,0.5402577,0.38853735,0.017725635,-0.5265565,0.95488125,1.5146997,0.5136415,1.9443502,-1.1094376,-0.49747407,-1.60173,0.8942587,0.29844758,-1.4175676,0.25525528,-0.4125284,0.16632394,-1.8112112,-0.21352844,-2.5217912,0.9118174,0.6086596,0.14635575,0.6286842,-0.9671416,2.267408,-0.25423506,-0.68405473,-0.82163346,0.38698784,-0.20384654,-1.7870483,-0.27885416,1.3058211,-1.1972445,0.1745321,1.0,13386000000.0,16878000000.0,7798000000.0,54742000000.0,1248000000.0,430000000.0,752000000.0,66000000.0,0.0,509041950.0,1017950660.0,0.0,0.0,980000000.0,1.1571221
0.8936308,-0.45564014,-2.6296523,-0.74967223,0.6293155,1.2599123,0.55249894,0.40283746,1.0154645,0.7957232,-0.05252136,0.73869175,0.82126564,0.11874215,0.5402577,0.38853735,0.017725635,-0.5265565,0.95488125,1.5146997,0.5136415,1.9443502,-1.1094376,-0.49747407,-1.60173,0.8942587,0.29844758,-1.4175676,0.25525528,-0.4125284,0.16632394,-1.8112112,-0.21352844,-2.5217912,0.9118174,0.6086596,0.14635575,0.6286842,-0.9671416,2.267408,-0.25423506,-0.68405473,-0.82163346,0.38698784,-0.20384654,-1.7870483,-0.27885416,1.3058211,-1.1972445,0.1745321,1.0,25350000000.0,28078000000.0,13452000000.0,99144000000.0,1522000000.0,622000000.0,880000000.0,72000000.0,0.0,509010050.0,1017700350.0,0.0,0.0,3354000000.0,1.1749505
0.8936308,-0.45564014,-2.6296523,-0.74967223,0.6293155,1.2599123,0.55249894,0.40283746,1.0154645,0.7957232,-0.05252136,0.73869175,0.82126564,0.11874215,0.5402577,0.38853735,0.017725635,-0.5265565,0.95488125,1.5146997,0.5136415,1.9443502,-1.1094376,-0.49747407,-1.60173,0.8942587,0.29844758,-1.4175676,0.25525528,-0.4125284,0.16632394,-1.8112112,-0.21352844,-2.5217912,0.9118174,0.6086596,0.14635575,0.6286842,-0.9671416,2.267408,-0.25423506,-0.68405473,-0.82163346,0.38698784,-0.20384654,-1.7870483,-0.27885416,1.3058211,-1.1972445,0.1745321,1.0,29282000000.0,37034000000.0,16988000000.0,119554000000.0,3036000000.0,932000000.0,1846000000.0,164000000.0,0.0,1068820500.0,2191799300.0,0.0,0.0,2512000000.0,1.0702571
0.8936308,-0.45564014,-2.6296523,-0.74967223,0.6293155,1.2599123,0.55249894,0.40283746,1.0154645,0.7957232,-0.05252136,0.73869175,0.82126564,0.11874215,0.5402577,0.38853735,0.017725635,-0.5265565,0.95488125,1.5146997,0.5136415,1.9443502,-1.1094376,-0.49747407,-1.60173,0.8942587,0.29844758,-1.4175676,0.25525528,-0.4125284,0.16632394,-1.8112112,-0.21352844,-2.5217912,0.9118174,0.6086596,0.14635575,0.6286842,-0.9671416,2.267408,-0.25423506,-0.68405473,-0.82163346,0.38698784,-0.20384654,-1.7870483,-0.27885416,1.3058211,-1.1972445,0.1745321,1.0,29280000000.0,37034000000.0,16986000000.0,119554000000.0,3032000000.0,930000000.0,1844000000.0,162000000.0,0.0,1068632770.0,2191496200.0,0.0,0.0,2538000000.0,1.1426711
0.8936308,-0.45564014,-2.6296523,-0.74967223,0.6293155,1.2599123,0.55249894,0.40283746,1.0154645,0.7957232,-0.05252136,0.73869175,0.82126564,0.11874215,0.5402577,0.38853735,0.017725635,-0.5265565,0.95488125,1.5146997,0.5136415,1.9443502,-1.1094376,-0.49747407,-1.60173,0.8942587,0.29844758,-1.4175676,0.25525528,-0.4125284,0.16632394,-1.8112112,-0.21352844,-2.5217912,0.9118174,0.6086596,0.14635575,0.6286842,-0.9671416,2.267408,-0.25423506,-0.68405473,-0.82163346,0.38698784,-0.20384654,-1.7870483,-0.27885416,1.3058211,-1.1972445,0.1745321,1.0,54784000000.0,60984000000.0,29082000000.0,214226000000.0,3616000000.0,1342000000.0,2122000000.0,174000000.0,0.0,1068397300.0,2191265000.0,0.0,0.0,7786000000.0,1.1451517
0.8936308,-0.45564014,-2.6296523,-0.74967223,0.6293155,1.2599123,0.55249894,0.40283746,1.0154645,0.7957232,-0.05252136,0.73869175,0.82126564,0.11874215,0.5402577,0.38853735,0.017725635,-0.5265565,0.95488125,1.5146997,0.5136415,1.9443502,-1.1094376,-0.49747407,-1.60173,0.8942587,0.29844758,-1.4175676,0.25525528,-0.4125284,0.16632394,-1.8112112,-0.21352844,-2.5217912,0.9118174,0.6086596,0.14635575,0.6286842,-0.9671416,2.267408,-0.25423506,-0.68405473,-0.82163346,0.38698784,-0.20384654,-1.7870483,-0.27885416,1.3058211,-1.1972445,0.1745321,1.0,524000000.0,650000000.0,312000000.0,2160000000.0,32000000.0,14000000.0,10000000.0,0.0,0.0,24280064.0,48303908.0,0.0,0.0,16000000.0,1.3000057
0.8936308,-0.45564014,-2.6296523,-0.74967223,0.6293155,1.2599123,0.55249894,0.40283746,1.0154645,0.7957232,-0.05252136,0.73869175,0.82126564,0.11874215,0.5402577,0.38853735,0.017725635,-0.5265565,0.95488125,1.5146997,0.5136415,1.9443502,-1.1094376,-0.49747407,-1.60173,0.8942587,0.29844758,-1.4175676,0.25525528,-0.4125284,0.16632394,-1.8112112,-0.21352844,-2.5217912,0.9118174,0.6086596,0.14635575,0.6286842,-0.9671416,2.267408,-0.25423506,-0.68405473,-0.82163346,0.38698784,-0.20384654,-1.7870483,-0.27885416,1.3058211,-1.1972445,0.1745321,1.0,524000000.0,650000000.0,312000000.0,2160000000.0,32000000.0,14000000.0,10000000.0,0.0,0.0,24250438.0,48310190.0,0.0,0.0,16000000.0,1.276608
0.8936308,-0.45564014,-2.6296523,-0.74967223,0.6293155,1.2599123,0.55249894,0.40283746,1.0154645,0.7957232,-0.05252136,0.73869175,0.82126564,0.11874215,0.5402577,0.38853735,0.017725635,-0.5265565,0.95488125,1.5146997,0.5136415,1.9443502,-1.1094376,-0.49747407,-1.60173,0.8942587,0.29844758,-1.4175676,0.25525528,-0.4125284,0.16632394,-1.8112112,-0.21352844,-2.5217912,0.9118174,0.6086596,0.14635575,0.6286842,-0.9671416,2.267408,-0.25423506,-0.68405473,-0.82163346,0.38698784,-0.20384654,-1.7870483,-0.27885416,1.3058211,-1.1972445,0.1745321,1.0,6754000000.0,4016000000.0,2002000000.0,22650000000.0,50000000.0,30000000.0,20000000.0,0.0,0.0,24407848.0,48360436.0,0.0,0.0,98000000.0,1.333763
0.8936308,-0.45564014,-2.6296523,-0.74967223,0.6293155,1.2599123,0.55249894,0.40283746,1.0154645,0.7957232,-0.05252136,0.73869175,0.82126564,0.11874215,0.5402577,0.38853735,0.017725635,-0.5265565,0.95488125,1.5146997,0.5136415,1.9443502,-1.1094376,-0.49747407,-1.60173,0.8942587,0.29844758,-1.4175676,0.25525528,-0.4125284,0.16632394,-1.8112112,-0.21352844,-2.5217912,0.9118174,0.6086596,0.14635575,0.6286842,-0.9671416,2.267408,-0.25423506,-0.68405473,-0.82163346,0.38698784,-0.20384654,-1.7870483,-0.27885416,1.3058211,-1.1972445,0.1745321,1.0,100000000.0,124000000.0,60000000.0,416000000.0,6000000.0,2000000.0,2000000.0,0.0,0.0,5028609.0,9363602.0,0.0,0.0,2000000.0,1.0498353
