0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,relative_runtime
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,435555550.0,1235527800.0,192194450.0,2783416600.0,42416668.0,6916666.5,11527778.0,2027777.8,2.9583333,138755580.0,38105684.0,550.1389,30160.166,250500000.0,1.4781957
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,568111100.0,1896916600.0,311472220.0,4213527800.0,82638890.0,16750000.0,17138888.0,4027777.8,3.9722223,236867340.0,67471180.0,548.4167,30160.223,451000000.0,1.2546523
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,443194430.0,1263472300.0,202277780.0,2859166700.0,44000000.0,7027778.0,12194444.0,2027777.8,0.6388889,183353260.0,80617500.0,551.8333,30161.305,268861120.0,1.3711542
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,492194430.0,1073388860.0,151277780.0,2471889000.0,45805556.0,6111111.0,12277778.0,2027777.8,2.4722223,85518250.0,90554490.0,551.8611,30161.305,360138880.0,1.2775923
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,46195610000.0,101709000000.0,13663111000.0,231048000000.0,4973333500.0,758944450.0,2230472200.0,272361120.0,2.9027777,3921400600.0,4651602400.0,575.9722,30158.459,56353026000.0,1.5310578
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,391619000000.0,1135040000000.0,167427000000.0,2478210000000.0,80134470000.0,11311750000.0,43777696000.0,4207916500.0,1.1111112,68821010000.0,72602860000.0,575.9167,30161.084,883197000000.0,1.6192188
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,50719250000.0,108190000000.0,14418417000.0,247079000000.0,4954416600.0,747250000.0,2238777900.0,271777800.0,500.68054,4095509800.0,4707151000.0,10093.694,31333.389,56674360000.0,1.4200832
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,390262000000.0,1133890000000.0,167508000000.0,2475060000000.0,80271300000.0,11303917000.0,43921195000.0,4201250000.0,2186.5972,69191710000.0,72714740000.0,10097.542,35295.375,859772000000.0,1.6339389
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,166666.67,222222.22,27777.777,555555.56,0.0,0.0,0.0,0.0,2.6805556,3861.2917,984.6389,533.0417,30152.014,0.0,0.71215636
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,972083300.0,1789750000.0,223166670.0,4204000000.0,58722224.0,8388889.0,17888888.0,2194444.5,1.0,70842520.0,64158708.0,533.05554,30160.666,535861120.0,1.2081366
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,16184972000.0,42137805000.0,6332611000.0,95481450000.0,1551888900.0,287805570.0,868388860.0,84972220.0,4.111111,4194504000.0,955663100.0,532.9167,30161.209,8372805600.0,1.9929537
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,6450944500.0,24375888000.0,4112583400.0,52157860000.0,2346500000.0,425527780.0,570888900.0,104611110.0,4.2222223,1378701800.0,1919241700.0,547.2222,30159.82,15286695000.0,1.5670443
-0.3913705,0.065296255,1.6078792,0.022347488,-0.20283568,0.9060644,-0.1403984,-1.1610334,0.82001525,0.4971991,-1.8824027,-1.2939401,-0.27781546,-1.3613671,-1.6026663,-0.263429,-0.16014183,-0.040905394,0.41502374,1.8494934,0.5328053,1.5907693,-1.4100665,-0.58388793,0.47057894,-0.15409626,-1.3704289,0.82172453,0.4663251,1.8156496,-0.040345926,-2.220709,-1.2594184,-2.3906825,1.0093428,1.1302342,2.1059813,-0.2766039,-0.53266954,0.9568752,0.8658672,-0.7935227,-0.097380474,0.7036385,-0.69736904,-1.2182287,-0.5148872,-1.4240354,1.3737112,-0.80442363,1.0,16310194000.0,38519720000.0,6327666700.0,87694115000.0,1539972200.0,812305540.0,275000000.0,45916668.0,4.1805553,2164421600.0,855344300.0,545.7778,30161.875,5508472300.0,1.5437927
