0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,relative_runtime
-1.0864666,-0.8620362,1.9317812,0.19926913,-0.49735337,-0.20762065,2.0630226,-1.7113065,0.7969981,-0.22482152,1.6773636,-0.37931657,0.47048154,-1.6522495,-1.5360019,-1.2527741,1.0129945,-0.015321381,0.6572365,0.6542855,0.076207735,0.9893723,-1.5507132,-1.9869145,0.1974964,1.4135829,0.29711515,0.53210634,-0.2091655,-1.3394436,-0.9107501,-0.34043297,1.2418882,-1.5126624,0.05512402,0.74615574,-1.8011615,-0.79134893,-0.8041076,0.2575511,-0.5815604,0.4259907,-1.6450822,0.7758753,0.4418478,-0.28607172,0.98388505,1.4829491,0.85319114,0.13894944,63493210.0,637861000.0,235725230.0,664954560.0,11806592.0,665945.4,622801.94,127241.766,15.450318,14913271.0,17354582.0,39895.77,589584.5,2787591000.0,0.3719132
-1.0864629,-0.86202973,1.9317834,0.19927798,-0.49735227,-0.20761698,2.063026,-1.7112973,0.7970002,-0.22481477,1.6773714,-0.3793062,0.47048807,-1.652246,-1.535989,-1.2537473,1.0129987,-0.015298494,0.6572387,0.6534708,0.076209344,0.9893754,-1.5507047,-1.9869065,0.19750084,1.4135841,0.2971248,0.53211737,-0.20916878,-1.3402733,-0.91073465,-0.34042904,1.2418901,-1.51266,0.055135652,0.7458341,-1.8011577,-0.79134065,-0.80460286,0.25729936,-0.5815524,0.4260036,-1.6450855,0.7758852,0.44185984,-0.28606263,0.9838887,1.4829514,0.85296124,0.13895294,63994944.0,641945600.0,236459650.0,669939900.0,11878358.0,670347.75,627691.9,128006.8,15.554926,15006568.0,17465948.0,39913.59,590808.06,2778140000.0,0.37356216
-1.0864593,-0.86202323,1.9317857,0.19928682,-0.49735117,-0.20761332,2.063029,-1.7112882,0.79700243,-0.22480804,1.677379,-0.37929583,0.4704946,-1.6522425,-1.5359762,-1.2547137,1.0130028,-0.015275614,0.6572409,0.65266204,0.07621095,0.9893785,-1.5506963,-1.9868987,0.19750527,1.4135852,0.2971345,0.5321284,-0.20917204,-1.3410969,-0.9107192,-0.3404251,1.2418921,-1.5126575,0.055147283,0.7455149,-1.8011538,-0.79133236,-0.8050951,0.2570492,-0.58154434,0.4260165,-1.6450887,0.7758952,0.44187185,-0.2860535,0.9838923,1.4829538,0.8527329,0.13895646,64498484.0,646038200.0,237193310.0,674941300.0,11950241.0,674759.94,632598.0,128773.12,15.659775,15100036.0,17577552.0,39931.332,592028.0,2768757500.0,0.3752001
-1.0864557,-0.86201674,1.9317881,0.19929565,-0.4973501,-0.20760964,2.0630324,-1.7112792,0.79700464,-0.22480132,1.6773868,-0.37928545,0.47050112,-1.6522392,-1.5359632,-1.255673,1.0130069,-0.0152527355,0.6572432,0.65185905,0.07621257,0.9893816,-1.5506879,-1.9868907,0.1975097,1.4135864,0.29714411,0.5321394,-0.20917529,-1.3419149,-0.9107038,-0.34042114,1.2418941,-1.512655,0.055158917,0.74519813,-1.80115,-0.7913241,-0.80558425,0.25680062,-0.58153635,0.42602938,-1.6450918,0.77590513,0.4418839,-0.2860444,0.98389596,1.482956,0.8525062,0.13895997,65003916.0,650140500.0,237926320.0,679959500.0,12022266.0,679182.6,637522.6,129540.914,15.764884,15193717.0,17689402.0,39948.99,593244.6,2759442200.0,0.37682748
-1.086452,-0.86201024,1.9317904,0.19930448,-0.497349,-0.20760597,2.0630355,-1.7112701,0.79700685,-0.22479458,1.6773944,-0.37927505,0.47050768,-1.6522359,-1.5359503,-1.2566259,1.0130111,-0.015229854,0.6572454,0.65106153,0.07621419,0.9893847,-1.5506794,-1.9868828,0.19751416,1.4135876,0.2971537,0.53215045,-0.20917852,-1.3427274,-0.91068834,-0.34041718,1.241896,-1.5126525,0.05517055,0.7448836,-1.8011461,-0.79131585,-0.8060705,0.25655347,-0.5815284,0.4260423,-1.645095,0.7759151,0.44189596,-0.28603527,0.9838996,1.4829584,0.85228103,0.13896349,65511252.0,654251900.0,238658500.0,684994200.0,12094429.0,683616.75,642465.94,130310.07,15.870254,15287587.0,17801512.0,39966.59,594458.0,2750188800.0,0.37844467
-1.0864484,-0.86200374,1.9317926,0.1993133,-0.49734792,-0.20760229,2.0630388,-1.711261,0.79700905,-0.22478788,1.677402,-0.37926468,0.47051424,-1.6522324,-1.5359373,-1.2575722,1.0130152,-0.015206979,0.65724766,0.6502696,0.076215796,0.9893878,-1.550671,-1.9868748,0.19751862,1.4135888,0.29716328,0.5321615,-0.20918174,-1.3435345,-0.91067296,-0.3404132,1.2418981,-1.51265,0.055182185,0.7445714,-1.8011422,-0.79130757,-0.80655396,0.25630778,-0.5815205,0.42605522,-1.6450981,0.775925,0.44190803,-0.28602615,0.9839033,1.4829607,0.8520573,0.13896702,66020490.0,658372350.0,239389980.0,690046300.0,12166736.0,688061.75,647427.0,131080.73,15.975896,15381654.0,17913884.0,39984.105,595668.0,2741001000.0,0.38005173
-1.0864447,-0.86199725,1.9317949,0.19932209,-0.49734682,-0.20759861,2.0630422,-1.711252,0.79701126,-0.22478116,1.6774096,-0.3792543,0.4705208,-1.6522291,-1.5359243,-1.2585115,1.0130193,-0.015184109,0.6572499,0.64948356,0.07621741,0.98939097,-1.5506625,-1.986867,0.19752309,1.41359,0.29717284,0.5321725,-0.20918494,-1.3443356,-0.9106576,-0.34040925,1.2419001,-1.5126475,0.055193815,0.7442615,-1.8011384,-0.7912993,-0.8070343,0.25606364,-0.58151263,0.42606813,-1.6451012,0.77593493,0.44192007,-0.28601703,0.9839069,1.4829631,0.8518352,0.13897055,66531376.0,662500400.0,240120380.0,695112500.0,12239143.0,692515.25,652403.9,131852.55,16.081747,15475879.0,18026456.0,40001.543,596874.4,2731878700.0,0.381648
-1.0864412,-0.86199075,1.9317971,0.19933087,-0.49734575,-0.20759492,2.0630453,-1.7112429,0.79701346,-0.22477446,1.6774173,-0.37924394,0.47052738,-1.6522257,-1.5359113,-1.2594446,1.0130234,-0.015161244,0.65725213,0.64870286,0.07621903,0.98939407,-1.550654,-1.9868591,0.19752756,1.413591,0.29718235,0.5321835,-0.20918813,-1.3451315,-0.9106422,-0.3404053,1.2419021,-1.512645,0.055205446,0.7439538,-1.8011345,-0.79129106,-0.80751187,0.25582096,-0.58150476,0.42608103,-1.6451043,0.7759448,0.44193217,-0.2860079,0.9839106,1.4829654,0.8516146,0.1389741,67044164.0,666637800.0,240850140.0,700196100.0,12311704.0,696980.5,657399.6,132625.81,16.18787,15570303.0,18139280.0,40018.91,598077.56,2722817300.0,0.38323432
-1.0864376,-0.86198425,1.9317995,0.19933964,-0.49734464,-0.20759124,2.0630486,-1.7112339,0.79701567,-0.22476777,1.6774248,-0.37923357,0.47053397,-1.6522223,-1.5358983,-1.260371,1.0130274,-0.015138381,0.6572544,0.64792776,0.07622065,0.9893972,-1.5506456,-1.9868512,0.19753203,1.4135922,0.29719186,0.53219455,-0.20919132,-1.3459219,-0.9106268,-0.34040132,1.2419041,-1.5126425,0.055217072,0.7436484,-1.8011307,-0.7912828,-0.80798656,0.2555797,-0.5814969,0.42609397,-1.6451074,0.7759547,0.44194424,-0.2859988,0.9839143,1.4829677,0.8513955,0.13897766,67558680.0,670783100.0,241579020.0,705294850.0,12384371.0,701454.8,662411.5,133400.3,16.29423,15664898.0,18252334.0,40036.2,599277.06,2713821400.0,0.3848104
-1.0864339,-0.8619778,1.9318018,0.1993484,-0.49734357,-0.20758754,2.0630517,-1.7112248,0.79701793,-0.22476108,1.6774324,-0.3792232,0.47054055,-1.6522189,-1.5358853,-1.261291,1.0130316,-0.015115518,0.65725666,0.64715797,0.07622226,0.9894004,-1.550637,-1.9868433,0.19753651,1.4135934,0.2972013,0.5322056,-0.20919448,-1.3467067,-0.9106115,-0.34039736,1.2419062,-1.51264,0.055228703,0.74334514,-1.8011267,-0.79127455,-0.8084584,0.25533986,-0.5814891,0.4261069,-1.6451105,0.7759646,0.44195634,-0.28598967,0.9839181,1.48297,0.8511778,0.13898122,68075100.0,674937500.0,242307090.0,710411140.0,12457176.0,705940.1,667442.4,134176.17,16.400846,15759694.0,18365646.0,40053.42,600473.56,2704885000.0,0.38637656
-1.0864303,-0.8619713,1.9318041,0.19935715,-0.49734247,-0.20758384,2.063055,-1.7112157,0.79702014,-0.22475441,1.6774399,-0.37921283,0.47054714,-1.6522156,-1.5358723,-1.2622043,1.0130357,-0.015092669,0.6572589,0.6463939,0.07622389,0.9894035,-1.5506285,-1.9868355,0.197541,1.4135946,0.29721075,0.5322166,-0.20919763,-1.347486,-0.9105962,-0.34039336,1.2419082,-1.5126375,0.055240326,0.74304426,-1.8011228,-0.7912663,-0.8089272,0.2551016,-0.58148134,0.4261198,-1.6451136,0.7759745,0.4419684,-0.28598052,0.98392177,1.4829724,0.8509618,0.13898478,68593144.0,679098700.0,243034020.0,715540300.0,12530085.0,710433.3,672488.1,134953.02,16.50766,15854639.0,18479136.0,40070.56,601666.25,2696013800.0,0.38793218
-1.0864266,-0.8619649,1.9318063,0.19936588,-0.4973414,-0.20758015,2.0630584,-1.7112068,0.79702234,-0.22474773,1.6774476,-0.37920246,0.47055376,-1.6522123,-1.5358592,-1.2631114,1.0130398,-0.015069821,0.6572612,0.645635,0.076225504,0.98940665,-1.5506201,-1.9868276,0.1975455,1.4135958,0.29722017,0.53222764,-0.20920075,-1.3482602,-0.9105809,-0.3403894,1.2419103,-1.512635,0.05525195,0.74274546,-1.801119,-0.79125804,-0.8093933,0.2548647,-0.5814735,0.42613274,-1.6451167,0.77598435,0.44198054,-0.2859714,0.9839255,1.4829746,0.8507471,0.13898835,69113064.0,683269950.0,243760540.0,720687550.0,12603132.0,714938.06,677551.7,135731.27,16.614744,15949776.0,18592884.0,40087.637,602855.8,2687202600.0,0.3894783
-1.086423,-0.86195844,1.9318086,0.1993746,-0.49734032,-0.20757645,2.0630615,-1.7111977,0.7970246,-0.22474107,1.6774551,-0.37919208,0.47056034,-1.6522089,-1.5358462,-1.2640121,1.0130439,-0.015046981,0.65726346,0.6448815,0.07622712,0.9894098,-1.5506116,-1.9868197,0.19755001,1.413597,0.29722953,0.53223866,-0.20920388,-1.349029,-0.9105656,-0.3403854,1.2419124,-1.5126324,0.05526357,0.7424488,-1.801115,-0.7912498,-0.8098566,0.2546292,-0.5814658,0.42614567,-1.6451197,0.77599424,0.44199264,-0.28596228,0.9839292,1.482977,0.8505339,0.13899194,69634750.0,687448060.0,244486110.0,725849300.0,12676297.0,719452.94,682632.4,136510.86,16.722057,16045085.0,18706860.0,40104.633,604041.9,2678454000.0,0.3910155
-1.0864193,-0.86195195,1.931811,0.19938332,-0.49733922,-0.20757276,2.0630648,-1.7111888,0.7970268,-0.22473441,1.6774626,-0.3791817,0.47056696,-1.6522056,-1.5358331,-1.2649062,1.0130479,-0.015024147,0.6572658,0.64413357,0.076228745,0.98941296,-1.5506032,-1.9868119,0.19755451,1.4135982,0.29723892,0.5322497,-0.20920697,-1.3497921,-0.91055036,-0.3403814,1.2419145,-1.5126299,0.05527519,0.7421545,-1.8011111,-0.7912416,-0.8103169,0.25439525,-0.5814581,0.4261586,-1.6451228,0.7760041,0.44200474,-0.28595313,0.983933,1.4829794,0.85032225,0.13899551,70158104.0,691634370.0,245210700.0,731026400.0,12749570.0,723975.94,687729.7,137291.47,16.829576,16140541.0,18821046.0,40121.555,605224.25,2669767700.0,0.39255297
-1.0864156,-0.8619455,1.9318132,0.19939202,-0.49733815,-0.20756905,2.0630682,-1.7111797,0.7970291,-0.22472776,1.67747,-0.37917134,0.47057357,-1.6522022,-1.5358201,-1.2657948,1.013052,-0.015001314,0.65726805,0.6433903,0.07623036,0.9894161,-1.5505947,-1.986804,0.19755903,1.4135994,0.2972482,0.5322607,-0.20921008,-1.3505508,-0.9105351,-0.34037742,1.2419165,-1.5126274,0.05528681,0.741862,-1.8011073,-0.7912334,-0.81077486,0.25416246,-0.5814504,0.42617154,-1.6451257,0.7760139,0.44201687,-0.285944,0.9839368,1.4829817,0.85011184,0.1389991,70683400.0,695829700.0,245934380.0,736221060.0,12822978.0,728510.6,692844.8,138073.64,16.937386,16236215.0,18935474.0,40138.414,606403.94,2661134600.0,0.3940819
-1.0864121,-0.861939,1.9318155,0.19940077,-0.49733704,-0.20756532,2.0630713,-1.7111707,0.7970313,-0.22472107,1.6774775,-0.37916088,0.47058025,-1.6521989,-1.5358069,-1.2666833,1.0130562,-0.014978317,0.6572703,0.642647,0.076231994,0.98941934,-1.5505861,-1.986796,0.19756359,1.4136006,0.2972576,0.53227186,-0.20921317,-1.3513094,-0.9105197,-0.3403734,1.2419187,-1.5126247,0.05529851,0.7415696,-1.8011034,-0.79122514,-0.8112333,0.25392944,-0.5814427,0.4261846,-1.6451287,0.7760238,0.4420291,-0.2859348,0.98394054,1.4829841,0.8499013,0.13900274,71214370.0,700064500.0,246662880.0,741468500.0,12897060.0,733087.3,698014.94,138862.78,17.04621,16332752.0,19050990.0,40155.316,607588.75,2652500500.0,0.39561188
-1.0864084,-0.8619325,1.9318178,0.1994095,-0.49733597,-0.20756158,2.0630746,-1.7111616,0.79703355,-0.2247144,1.677485,-0.37915045,0.47058696,-1.6521956,-1.5357938,-1.2675656,1.0130602,-0.014955323,0.65727264,0.64190906,0.07623363,0.9894225,-1.5505775,-1.9867882,0.19756816,1.4136018,0.29726696,0.53228295,-0.20921625,-1.352063,-0.9105044,-0.34036937,1.2419208,-1.5126222,0.055310212,0.7412793,-1.8010993,-0.79121685,-0.81168884,0.25369784,-0.58143497,0.42619765,-1.6451318,0.7760337,0.4420413,-0.2859256,0.98394436,1.4829865,0.84969234,0.13900636,71746950.0,704306600.0,247390340.0,746731000.0,12971243.0,737674.5,703200.75,139652.97,17.155262,16429456.0,19166710.0,40172.152,608770.06,2643927000.0,0.39713198
-1.0864047,-0.861926,1.9318202,0.19941829,-0.49733487,-0.20755781,2.063078,-1.7111526,0.7970359,-0.22470766,1.6774926,-0.37913993,0.4705937,-1.6521921,-1.5357804,-1.2684479,1.0130644,-0.014932182,0.65727496,0.64117104,0.07623528,0.9894257,-1.5505689,-1.9867803,0.19757275,1.413603,0.29727632,0.53229415,-0.20921935,-1.3528165,-0.91048896,-0.34036532,1.241923,-1.5126196,0.05532199,0.7409891,-1.8010954,-0.79120857,-0.812145,0.253466,-0.5814273,0.42621076,-1.6451348,0.77604365,0.44205365,-0.28591636,0.98394823,1.4829888,0.84948325,0.13901003,72285210.0,708587100.0,248122200.0,752046660.0,13046074.0,742303.5,708441.44,140450.06,17.265305,16527020.0,19283472.0,40189.035,609956.3,2635351800.0,0.3986532
-1.086401,-0.8619195,1.9318224,0.19942707,-0.49733377,-0.20755404,2.0630813,-1.7111435,0.79703814,-0.22470096,1.6775001,-0.3791294,0.47060043,-1.6521888,-1.5357672,-1.2693243,1.0130686,-0.014909038,0.6572773,0.6404381,0.076236926,0.989429,-1.5505604,-1.9867723,0.19757737,1.4136041,0.29728568,0.5323053,-0.20922242,-1.353565,-0.9104735,-0.34036124,1.2419251,-1.512617,0.05533377,0.7407009,-1.8010914,-0.7912002,-0.81259847,0.2532355,-0.5814196,0.4262239,-1.6451378,0.7760536,0.44206595,-0.28590706,0.9839521,1.4829912,0.8492755,0.13901371,72825320.0,712876700.0,248853140.0,757380100.0,13121044.0,746943.3,713700.5,141248.61,17.375626,16624769.0,19400502.0,40205.85,611139.4,2626834200.0,0.40016508
-1.0863973,-0.86191297,1.9318248,0.19943583,-0.4973327,-0.20755027,2.0630846,-1.7111344,0.7970404,-0.22469425,1.6775076,-0.3791189,0.4706072,-1.6521854,-1.5357538,-1.2701949,1.0130726,-0.014885892,0.6572797,0.6397099,0.07623857,0.9894322,-1.5505517,-1.9867643,0.19758199,1.4136053,0.297295,0.5323165,-0.20922549,-1.3543088,-0.91045815,-0.34035718,1.2419273,-1.5126145,0.055345554,0.7404146,-1.8010874,-0.79119194,-0.81304944,0.25300622,-0.5814119,0.42623705,-1.6451408,0.7760635,0.4420783,-0.2858978,0.983956,1.4829936,0.8490691,0.13901739,73367496.0,717176000.0,249583600.0,762730700.0,13196172.0,751594.56,718978.25,142048.64,17.486217,16722754.0,19517806.0,40222.594,612319.7,2618370800.0,0.40166825
-1.0863936,-0.86190647,1.9318271,0.19944458,-0.4973316,-0.2075465,2.063088,-1.7111254,0.7970427,-0.22468755,1.677515,-0.3791084,0.47061396,-1.6521821,-1.5357405,-1.2710593,1.0130768,-0.014862748,0.657282,0.63898695,0.07624022,0.98943543,-1.5505431,-1.9867564,0.19758661,1.4136065,0.29730433,0.5323277,-0.20922855,-1.3550475,-0.9104427,-0.3403531,1.2419294,-1.5126119,0.055357333,0.7401305,-1.8010834,-0.7911836,-0.8134976,0.25277838,-0.58140427,0.42625022,-1.6451437,0.77607346,0.44209063,-0.28588852,0.98395985,1.482996,0.84886414,0.13902107,73911350.0,721482940.0,250313380.0,768096960.0,13271397.0,756255.6,724273.94,142849.92,17.597044,16820890.0,19635316.0,40239.273,613496.4,2609967600.0,0.40316135
-1.0863899,-0.8619,1.9318295,0.19945331,-0.4973305,-0.20754272,2.0630913,-1.7111162,0.797045,-0.22468086,1.6775225,-0.37909788,0.47062072,-1.6521788,-1.5357271,-1.2719175,1.0130808,-0.014839624,0.6572843,0.63826925,0.076241866,0.9894387,-1.5505345,-1.9867485,0.19759125,1.4136077,0.2973136,0.5323389,-0.20923159,-1.3557807,-0.9104274,-0.34034905,1.2419317,-1.5126092,0.05536911,0.7398485,-1.8010794,-0.7911753,-0.8139431,0.2525519,-0.58139664,0.42626336,-1.6451467,0.77608335,0.44210297,-0.28587925,0.9839638,1.4829984,0.8486605,0.13902476,74456790.0,725796600.0,251041570.0,773477060.0,13346717.0,760923.56,729583.1,143652.03,17.70805,16919158.0,19752998.0,40255.875,614669.25,2601622300.0,0.40464485
-1.0863862,-0.8618935,1.9318317,0.19946204,-0.4973294,-0.20753895,2.0630946,-1.7111073,0.7970473,-0.22467417,1.67753,-0.37908736,0.4706275,-1.6521754,-1.5357138,-1.2727698,1.013085,-0.0148165105,0.6572867,0.63755655,0.07624352,0.98944193,-1.5505258,-1.9867406,0.19759588,1.4136089,0.29732284,0.5323501,-0.20923461,-1.3565092,-0.910412,-0.34034497,1.2419338,-1.5126066,0.05538088,0.7395684,-1.8010755,-0.791167,-0.8143859,0.25232682,-0.58138907,0.4262765,-1.6451497,0.77609324,0.44211534,-0.28587,0.98396766,1.4830009,0.8484583,0.13902846,75004070.0,730118800.0,251769230.0,778872800.0,13422172.0,765602.4,734910.9,144455.48,17.819296,17017612.0,19870912.0,40272.4,615838.94,2593334500.0,0.40611917
-1.0863824,-0.861887,1.931834,0.19947074,-0.4973283,-0.20753516,2.063098,-1.7110982,0.7970496,-0.22466749,1.6775374,-0.37907687,0.47063428,-1.6521721,-1.5357004,-1.273616,1.0130891,-0.0147934,0.657289,0.6368488,0.07624517,0.9894452,-1.5505172,-1.9867327,0.19760051,1.4136102,0.29733208,0.53236127,-0.20923762,-1.3572326,-0.9103967,-0.34034088,1.2419361,-1.512604,0.055392645,0.7392904,-1.8010714,-0.79115874,-0.814826,0.25210306,-0.58138144,0.42628968,-1.6451527,0.77610314,0.44212767,-0.28586072,0.9839716,1.4830033,0.8482574,0.13903217,75553176.0,734448500.0,252496080.0,784283460.0,13497731.0,770291.5,740255.3,145260.1,17.93077,17116230.0,19989054.0,40288.863,617005.2,2585105700.0,0.40758392
-1.0863787,-0.8618805,1.9318364,0.19947945,-0.4973272,-0.20753138,2.0631013,-1.7110891,0.7970519,-0.22466083,1.6775448,-0.37906635,0.47064105,-1.6521688,-1.5356871,-1.2744561,1.0130932,-0.014770303,0.6572914,0.6361462,0.07624682,0.9894485,-1.5505085,-1.9867247,0.19760516,1.4136114,0.29734126,0.5323725,-0.20924062,-1.3579508,-0.9103814,-0.3403368,1.2419382,-1.5126014,0.05540441,0.73901445,-1.8010674,-0.79115045,-0.8152634,0.25188065,-0.58137393,0.42630282,-1.6451555,0.77611303,0.44214004,-0.28585145,0.9839755,1.4830056,0.8480579,0.13903588,76103790.0,738784900.0,253221460.0,789708500.0,13573384.0,774986.94,745614.06,146065.64,18.042433,17214968.0,20107362.0,40305.25,618167.9,2576931600.0,0.40903926
-1.086375,-0.86187404,1.9318386,0.19948812,-0.49732614,-0.20752761,2.0631046,-1.7110801,0.7970542,-0.22465417,1.6775522,-0.37905586,0.47064784,-1.6521654,-1.5356737,-1.2752907,1.0130973,-0.014747209,0.65729374,0.6354483,0.07624847,0.9894517,-1.5504999,-1.9867169,0.19760983,1.4136126,0.29735044,0.5323837,-0.2092436,-1.3586644,-0.91036606,-0.34033272,1.2419405,-1.5125988,0.055416167,0.7387403,-1.8010634,-0.7911422,-0.8156983,0.25165948,-0.5813664,0.42631596,-1.6451585,0.77612287,0.4421524,-0.28584218,0.98397946,1.483008,0.84785974,0.13903959,76656264.0,743129500.0,253946380.0,795150400.0,13649162.0,779693.9,750991.56,146872.36,18.154352,17313918.0,20225922.0,40321.57,619327.4,2568812000.0,0.41048592
-1.0863713,-0.86186755,1.931841,0.19949679,-0.49732503,-0.20752381,2.063108,-1.711071,0.7970565,-0.22464752,1.6775596,-0.37904537,0.47065464,-1.6521621,-1.5356603,-1.2761191,1.0131013,-0.014724128,0.6572961,0.6347555,0.07625011,0.989455,-1.5504912,-1.986709,0.19761448,1.4136138,0.29735956,0.5323948,-0.20924656,-1.3593729,-0.9103508,-0.34032863,1.2419428,-1.5125961,0.055427924,0.7384683,-1.8010594,-0.79113394,-0.8161306,0.25143972,-0.5813589,0.42632914,-1.6451614,0.77613276,0.44216478,-0.2858329,0.98398346,1.4830105,0.8476629,0.13904332,77210360.0,747480700.0,254670100.0,800604700.0,13725028.0,784408.3,756384.8,147680.22,18.266449,17412972.0,20344666.0,40337.816,620483.25,2560752000.0,0.41192278
-1.0863676,-0.86186105,1.9318433,0.19950545,-0.49732396,-0.20752002,2.0631113,-1.7110621,0.7970588,-0.22464088,1.677567,-0.37903488,0.47066146,-1.6521587,-1.5356469,-1.276942,1.0131055,-0.014701055,0.6572985,0.6340674,0.07625177,0.98945826,-1.5504826,-1.9867011,0.19761914,1.413615,0.29736868,0.53240603,-0.20924953,-1.3600767,-0.91033554,-0.34032455,1.2419449,-1.5125935,0.05543967,0.73819816,-1.8010553,-0.7911257,-0.81656027,0.2512212,-0.58135146,0.42634228,-1.6451643,0.7761426,0.44217715,-0.28582364,0.9839874,1.4830129,0.84746736,0.13904704,77766120.0,751839500.0,255392820.0,806074600.0,13801008.0,789131.06,761793.06,148488.98,18.378767,17512194.0,20463602.0,40353.996,621635.7,2552742700.0,0.413351
-1.0863639,-0.8618546,1.9318457,0.19951409,-0.49732286,-0.20751624,2.0631146,-1.711053,0.79706115,-0.22463425,1.6775743,-0.3790244,0.47066826,-1.6521555,-1.5356334,-1.2777588,1.0131096,-0.014678003,0.6573009,0.6333844,0.076253414,0.98946154,-1.550474,-1.9866933,0.19762382,1.4136163,0.29737777,0.53241724,-0.20925248,-1.3607755,-0.91032034,-0.34032044,1.2419472,-1.5125909,0.05545142,0.73793,-1.8010514,-0.7911174,-0.8169873,0.25100407,-0.581344,0.42635542,-1.6451671,0.77615243,0.4421895,-0.28581437,0.9839914,1.4830153,0.8472731,0.13905078,78323490.0,756204860.0,256114560.0,811558100.0,13877077.0,793862.06,767216.94,149298.83,18.49127,17611544.0,20582722.0,40370.098,622784.5,2544793600.0,0.4147698
-1.0863602,-0.8618482,1.9318479,0.19952272,-0.49732178,-0.20751245,2.063118,-1.7110441,0.7970634,-0.22462763,1.6775817,-0.3790139,0.47067505,-1.6521522,-1.5356201,-1.2785698,1.0131136,-0.014654958,0.6573032,0.6327061,0.07625507,0.9894648,-1.5504653,-1.9866854,0.19762848,1.4136175,0.29738683,0.5324284,-0.2092554,-1.3614693,-0.9103051,-0.34031636,1.2419494,-1.5125883,0.055463158,0.7376638,-1.8010473,-0.7911092,-0.8174117,0.2507882,-0.5813366,0.4263686,-1.6451701,0.7761622,0.44220188,-0.2858051,0.9839953,1.4830177,0.8470803,0.13905452,78882510.0,760577100.0,256835540.0,817056700.0,13953244.0,798602.1,772657.0,150109.67,18.60398,17711068.0,20702034.0,40386.14,623929.94,2536898000.0,0.41617936
-1.0863565,-0.86184174,1.9318502,0.19953133,-0.49732068,-0.20750865,2.0631213,-1.7110351,0.79706573,-0.22462101,1.6775889,-0.37900344,0.47068188,-1.6521488,-1.5356066,-1.2793753,1.0131177,-0.01463192,0.6573056,0.6320325,0.07625672,0.98946816,-1.5504568,-1.9866775,0.19763316,1.4136187,0.29739586,0.5324396,-0.2092583,-1.3621585,-0.9102899,-0.34031224,1.2419517,-1.5125855,0.055474896,0.73739946,-1.8010433,-0.791101,-0.81783366,0.2505736,-0.5813292,0.42638174,-1.6451728,0.77617204,0.44221428,-0.28579584,0.9839993,1.4830202,0.8468887,0.13905826,79443304.0,764957060.0,257555460.0,822570100.0,14029529.0,803352.06,778113.3,150921.58,18.716913,17810740.0,20821584.0,40402.11,625072.1,2529055700.0,0.4176745
-1.0863528,-0.8618353,1.9318526,0.19953993,-0.4973196,-0.20750487,2.0631247,-1.7110261,0.79706806,-0.22461441,1.6775962,-0.37899294,0.4706887,-1.6521456,-1.5355933,-1.2801752,1.0131217,-0.014608898,0.657308,0.6313637,0.07625837,0.98947144,-1.5504481,-1.9866697,0.19763786,1.4136199,0.29740486,0.53245074,-0.20926121,-1.3628432,-0.91027474,-0.34030816,1.241954,-1.5125829,0.055486623,0.73713696,-1.8010392,-0.79109275,-0.81825316,0.25036028,-0.58132184,0.42639488,-1.6451757,0.7761818,0.44222665,-0.28578657,0.98400337,1.4830226,0.84669834,0.13906202,80005470.0,769342100.0,258274060.0,828095500.0,14105876.0,808107.4,783583.5,151734.34,18.830008,17910508.0,20941264.0,40418.008,626210.44,2521266200.0,0.4194889
-1.086349,-0.86182886,1.9318548,0.19954851,-0.49731854,-0.20750107,2.063128,-1.7110171,0.7970704,-0.22460781,1.6776035,-0.37898248,0.47069553,-1.6521423,-1.5355798,-1.2809693,1.0131258,-0.014585892,0.65731037,0.63069963,0.07626002,0.9894747,-1.5504395,-1.9866618,0.19764253,1.4136211,0.29741383,0.5324619,-0.2092641,-1.3635228,-0.91025954,-0.34030405,1.2419564,-1.5125803,0.055498343,0.7368764,-1.8010352,-0.7910845,-0.8186699,0.25014827,-0.5813145,0.42640802,-1.6451786,0.7761916,0.44223905,-0.28577733,0.98400736,1.483025,0.84650934,0.13906577,80569320.0,773734140.0,258991870.0,833635100.0,14182319.0,812871.7,789069.56,152547.92,18.943287,18010434.0,21061122.0,40433.84,627345.5,2513531000.0,0.42128897
-1.0863448,-0.8618216,1.9318575,0.19955821,-0.49731728,-0.20749678,2.0631318,-1.711007,0.797073,-0.22460034,1.6776117,-0.37897062,0.47070327,-1.6521386,-1.5355645,-1.2818625,1.0131304,-0.014559834,0.6573131,0.6299527,0.07626189,0.98947847,-1.5504297,-1.986653,0.19764785,1.4136225,0.29742396,0.5324745,-0.20926736,-1.3642876,-0.91024244,-0.3402994,1.241959,-1.5125773,0.055511624,0.7365834,-1.8010306,-0.7910753,-0.8191394,0.2499095,-0.5813062,0.42642292,-1.6451818,0.7762027,0.44225308,-0.28576684,0.9840119,1.4830278,0.8462966,0.13907003,81210220.0,778719360.0,259803920.0,839929000.0,14269064.0,818280.56,795304.56,153471.11,19.071907,18123834.0,21197190.0,40451.695,628627.4,2504828200.0,0.4233124
