0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,target_y
-0.3884304,0.06676161,1.609432,0.024512632,-0.20244285,0.9068505,-0.13512273,-1.1586103,0.82216454,0.49839252,-1.83811,-1.2904506,-0.27740046,-1.3606311,-1.6021252,-0.26305947,-0.15881813,-0.040004842,0.4165999,1.8503581,0.5337536,1.5908499,-1.4058145,-0.5825594,0.47095874,-0.15328464,-1.3682045,0.8222261,0.4674696,1.8170241,-0.038448557,-2.2147892,-1.2574995,-2.3895352,1.0104663,1.1314229,2.1071975,-0.2744182,-0.5311475,0.9571786,0.86614037,-0.7903031,-0.09691011,0.7188925,-0.6946161,-1.2174529,-0.513468,-1.4210032,1.3742605,-0.80026615,1.0014274,4344710700.0,2996406500.0,329278200.0,3821480200.0,916624600.0,1051297660.0,347578880.0,39840880.0,17.212465,12287959.0,809017150.0,560.4052,30158.652,14926846000.0,0.7114483
-0.38842377,0.066766046,1.6094366,0.024518691,-0.20244145,0.9068532,-0.13511185,-1.1586039,0.8221705,0.4983964,-1.8380891,-1.2904426,-0.27739894,-1.3606286,-1.602123,-0.26305798,-0.15881418,-0.04000201,0.41660446,1.850361,0.5337569,1.5908502,-1.4058052,-0.58255535,0.47096014,-0.15328173,-1.3681977,0.8222282,0.46747327,1.8170285,-0.038442936,-2.214777,-1.2574942,-2.3895314,1.0104702,1.1314269,2.1072013,-0.2744125,-0.5311428,0.9571797,0.86614144,-0.79029644,-0.09690812,0.71890724,-0.6946085,-1.2174499,-0.5134632,-1.4209961,1.3742628,-0.80025744,1.0014317,4355912000.0,3009052200.0,330740380.0,3839210800.0,919110660.0,1051826200.0,348669440.0,39955720.0,17.25047,12369068.0,811241860.0,560.4879,30158.672,14962252000.0,0.7120363
-0.38841707,0.06677054,1.6094414,0.024524834,-0.20244004,0.90685594,-0.13510086,-1.1585974,0.82217664,0.49840033,-1.838068,-1.2904344,-0.27739742,-1.3606262,-1.6021208,-0.26305646,-0.15881017,-0.03999914,0.41660908,1.850364,0.53376037,1.5908506,-1.4057958,-0.58255124,0.47096157,-0.1532788,-1.3681908,0.82223034,0.467477,1.8170329,-0.038437244,-2.2147646,-1.2574888,-2.3895276,1.0104741,1.1314311,2.1072052,-0.27440676,-0.53113794,0.9571808,0.8661425,-0.7902897,-0.09690611,0.71892214,-0.6946009,-1.2174469,-0.5134583,-1.4209887,1.3742651,-0.8002486,1.0014361,4367256600.0,3021891800.0,332225150.0,3857223700.0,921630850.0,1052360770.0,349775260.0,40072110.0,17.288937,12451627.0,813496450.0,560.5718,30158.691,14998134000.0,0.7126334
-0.38841027,0.06677508,1.6094462,0.024531066,-0.2024386,0.9068587,-0.13508968,-1.1585907,0.8221828,0.4984043,-1.8380468,-1.2904261,-0.2773959,-1.3606237,-1.6021186,-0.26305494,-0.1588061,-0.03999623,0.41661376,1.8503671,0.5337638,1.590851,-1.4057862,-0.58254707,0.47096303,-0.1532758,-1.3681839,0.8222325,0.46748078,1.8170375,-0.038431466,-2.2147522,-1.2574834,-2.3895235,1.0104781,1.1314353,2.107209,-0.2744009,-0.5311331,0.95718193,0.8661436,-0.7902829,-0.096904054,0.7189372,-0.6945932,-1.2174438,-0.5134533,-1.4209813,1.3742675,-0.80023974,1.0014406,4378763300.0,3034929200.0,333733250.0,3875515600.0,924185700.0,1052901800.0,350897060.0,40190156.0,17.327944,12535632.0,815782660.0,560.6568,30158.71,15034502000.0,0.7132395
-0.38840294,0.06678,1.6094513,0.024537781,-0.20243703,0.90686166,-0.13507767,-1.1585835,0.82218945,0.4984086,-1.8380238,-1.2904172,-0.27739424,-1.360621,-1.6021162,-0.26305327,-0.15880172,-0.039993085,0.41661882,1.8503704,0.5337676,1.5908514,-1.4057758,-0.5825426,0.47096458,-0.15327258,-1.3681763,0.8222348,0.46748486,1.8170424,-0.038425237,-2.2147386,-1.2574775,-2.3895192,1.0104824,1.1314398,2.1072133,-0.2743946,-0.53112787,0.9571832,0.8661448,-0.7902755,-0.09690184,0.7189535,-0.69458485,-1.2174406,-0.51344794,-1.4209732,1.37427,-0.80023015,1.0014454,4391162000.0,3049008400.0,335361660.0,3895278000.0,926940160.0,1053482940.0,352106460.0,40317396.0,17.369978,12626558.0,818245570.0,560.7485,30158.732,15073692000.0,0.7138937
-0.3883952,0.0667852,1.6094568,0.024544895,-0.20243537,0.9068648,-0.13506494,-1.1585759,0.8221965,0.49841315,-1.8379996,-1.2904078,-0.27739248,-1.3606181,-1.6021136,-0.2630515,-0.15879709,-0.03998976,0.41662416,1.8503739,0.5337716,1.5908518,-1.4057649,-0.5825378,0.47096625,-0.15326917,-1.3681684,0.8222373,0.46748918,1.8170475,-0.03841864,-2.2147245,-1.2574713,-2.389515,1.010487,1.1314446,2.1072176,-0.27438793,-0.5311223,0.9571845,0.86614597,-0.79026777,-0.096899495,0.71897066,-0.69457597,-1.217437,-0.5134422,-1.4209647,1.3742727,-0.80021995,1.0014505,4404290600.0,3063936000.0,337089200.0,3916246500.0,929856100.0,1054097660.0,353387900.0,40452184.0,17.414448,12723286.0,820855230.0,560.8456,30158.758,15115163000.0,0.7145876
-0.38838735,0.06679048,1.6094624,0.024552114,-0.20243369,0.90686804,-0.13505204,-1.1585683,0.82220364,0.49841776,-1.8379751,-1.2903982,-0.27739066,-1.3606151,-1.6021111,-0.26304972,-0.15879236,-0.03998638,0.4166296,1.8503773,0.5337756,1.5908523,-1.4057537,-0.58253294,0.47096795,-0.1532657,-1.3681602,0.8222398,0.46749356,1.8170527,-0.03841194,-2.21471,-1.2574651,-2.3895104,1.0104916,1.1314495,2.107222,-0.27438113,-0.5311167,0.9571858,0.8661473,-0.79025984,-0.09689711,0.718988,-0.694567,-1.2174335,-0.51343644,-1.4209561,1.3742754,-0.8002097,1.0014558,4417616400.0,3079117300.0,338846800.0,3937586000.0,932816300.0,1054719550.0,354689380.0,40589060.0,17.459581,12821902.0,823504260.0,560.9442,30158.781,15157242000.0,0.7152933
-0.38837937,0.06679585,1.609468,0.02455945,-0.20243199,0.9068713,-0.13503894,-1.1585604,0.8222109,0.49842247,-1.8379503,-1.2903885,-0.27738884,-1.3606122,-1.6021084,-0.2630479,-0.15878758,-0.039982945,0.41663513,1.8503809,0.53377974,1.5908527,-1.4057425,-0.58252805,0.47096965,-0.15326218,-1.368152,0.8222424,0.467498,1.8170581,-0.03840514,-2.2146955,-1.2574587,-2.3895056,1.0104964,1.1314545,2.1072268,-0.27437425,-0.531111,0.9571871,0.86614853,-0.79025185,-0.09689468,0.71900564,-0.6945579,-1.2174299,-0.5134306,-1.4209473,1.3742782,-0.8001992,1.001461,4431144400.0,3094568700.0,340635400.0,3959305200.0,935823040.0,1055349500.0,356011780.0,40728028.0,17.505392,12922528.0,826194300.0,561.04443,30158.805,15199972000.0,0.71601117
-0.38837126,0.0668013,1.6094737,0.024566902,-0.20243025,0.90687466,-0.13502565,-1.1585524,0.82221824,0.49842724,-1.8379252,-1.2903786,-0.277387,-1.3606092,-1.6021057,-0.26304606,-0.1587827,-0.03997945,0.41664073,1.8503846,0.5337839,1.5908532,-1.4057311,-0.58252305,0.4709714,-0.15325859,-1.3681437,0.822245,0.46750253,1.8170636,-0.03839822,-2.2146804,-1.2574522,-2.3895009,1.0105011,1.1314595,2.1072314,-0.27436727,-0.53110516,0.9571885,0.86614984,-0.7902437,-0.09689221,0.7190235,-0.69454867,-1.2174262,-0.51342463,-1.4209385,1.374281,-0.8001886,1.0014664,4444885500.0,3110288400.0,342455900.0,3981422800.0,938877200.0,1055988000.0,357355970.0,40869304.0,17.551916,13025220.0,828927400.0,561.1463,30158.828,15243349000.0,0.7167416
-0.38836303,0.066806845,1.6094795,0.024574474,-0.20242849,0.90687805,-0.13501216,-1.1585443,0.82222575,0.4984321,-1.8378997,-1.2903686,-0.27738512,-1.3606061,-1.602103,-0.26304415,-0.15877776,-0.039975904,0.41664642,1.8503883,0.53378814,1.5908537,-1.4057195,-0.5825179,0.4709732,-0.15325494,-1.3681351,0.8222476,0.46750715,1.817069,-0.03839119,-2.2146654,-1.2574456,-2.389496,1.010506,1.1314646,2.1072361,-0.27436015,-0.53109926,0.9571899,0.86615115,-0.79023546,-0.09688969,0.7190416,-0.69453925,-1.2174224,-0.51341856,-1.4209294,1.3742839,-0.8001778,1.0014719,4458845700.0,3126294500.0,344310000.0,4003948300.0,941979840.0,1056634900.0,358722300.0,41012828.0,17.599148,13130070.0,831704900.0,561.2498,30158.855,15287420000.0,0.71748525
-0.38835448,0.06681261,1.6094856,0.02458235,-0.20242664,0.9068816,-0.13499813,-1.158536,0.82223356,0.49843717,-1.8378732,-1.2903581,-0.27738315,-1.3606029,-1.6021001,-0.26304218,-0.15877262,-0.03997221,0.41665235,1.8503922,0.5337926,1.5908542,-1.4057074,-0.5825127,0.47097504,-0.15325114,-1.3681263,0.8222504,0.46751195,1.8170748,-0.03838388,-2.2146497,-1.2574388,-2.389491,1.010511,1.13147,2.1072412,-0.27435276,-0.5310931,0.95719135,0.8661526,-0.7902269,-0.09688707,0.7190604,-0.6945295,-1.2174186,-0.51341224,-1.4209201,1.3742869,-0.8001666,1.0014775,4473368000.0,3142975700.0,346242530.0,4027432000.0,945208450.0,1057305800.0,360144800.0,41162190.0,17.648283,13239674.0,834593700.0,561.35754,30158.88,15333233000.0,0.71826
-0.38834554,0.066818655,1.609492,0.024590597,-0.20242472,0.90688527,-0.13498347,-1.1585271,0.8222417,0.49844247,-1.8378457,-1.2903472,-0.2773811,-1.3605995,-1.6020972,-0.26304013,-0.15876722,-0.03996834,0.41665858,1.8503963,0.5337972,1.5908548,-1.4056947,-0.58250713,0.47097698,-0.15324716,-1.3681171,0.82225335,0.46751696,1.8170807,-0.03837622,-2.2146332,-1.2574315,-2.389486,1.0105164,1.1314756,2.1072462,-0.27434504,-0.5310867,0.95719284,0.866154,-0.7902179,-0.09688432,0.71908003,-0.6945192,-1.2174144,-0.51340556,-1.4209102,1.37429,-0.8001549,1.0014834,4488556000.0,3160464100.0,348269400.0,4052070400.0,948586100.0,1058005760.0,361633570.0,41318470.0,17.699652,13354943.0,837617340.0,561.4703,30158.906,15381156000.0,0.71907204
-0.38833645,0.066824794,1.6094984,0.024598982,-0.20242277,0.906889,-0.13496856,-1.1585182,0.82225007,0.49844787,-1.8378177,-1.2903361,-0.27737898,-1.3605962,-1.6020942,-0.26303804,-0.15876174,-0.039964404,0.4166649,1.8504003,0.533802,1.5908552,-1.405682,-0.5825015,0.47097895,-0.15324311,-1.3681077,0.82225627,0.46752205,1.8170869,-0.038368434,-2.2146165,-1.2574242,-2.3894806,1.0105218,1.1314812,2.1072516,-0.27433717,-0.5310801,0.9571944,0.8661555,-0.79020876,-0.09688151,0.71909994,-0.6945088,-1.2174102,-0.5133988,-1.4209003,1.3742932,-0.800143,1.0014894,4504004000.0,3178282200.0,350335230.0,4077192400.0,952021500.0,1058715700.0,363148860.0,41477504.0,17.751867,13472754.0,840691300.0,561.5851,30158.938,15429853000.0,0.7198997
-0.3883272,0.066831045,1.609505,0.024607511,-0.20242077,0.90689284,-0.13495341,-1.1585091,0.8222585,0.49845335,-1.8377893,-1.2903248,-0.27737686,-1.3605927,-1.6020911,-0.2630359,-0.15875617,-0.0399604,0.4166713,1.8504046,0.53380674,1.5908558,-1.4056689,-0.58249575,0.47098094,-0.15323898,-1.368098,0.8222593,0.46752727,1.8170931,-0.038360506,-2.2145996,-1.2574168,-2.3894753,1.0105273,1.131487,2.107257,-0.2743292,-0.53107345,0.957196,0.866157,-0.7901995,-0.096878655,0.71912014,-0.69449824,-1.2174059,-0.513392,-1.4208902,1.3742964,-0.8001309,1.0014956,4519710700.0,3196439300.0,352441000.0,4102800100.0,955514200.0,1059435460.0,364690270.0,41639236.0,17.80494,13593186.0,843817800.0,561.7017,30158.963,15479357000.0,0.720743
-0.38831782,0.06683741,1.6095117,0.024616191,-0.20241873,0.9068967,-0.13493802,-1.1584998,0.8222671,0.49845892,-1.8377607,-1.2903134,-0.27737468,-1.3605891,-1.602088,-0.26303372,-0.15875049,-0.039956324,0.41667786,1.8504088,0.5338117,1.5908563,-1.4056556,-0.5824899,0.470983,-0.15323478,-1.3680884,0.82226235,0.46753255,1.8170995,-0.03835244,-2.2145824,-1.2574092,-2.3894699,1.0105329,1.131493,2.1072624,-0.27432105,-0.53106666,0.9571976,0.86615855,-0.7901901,-0.09687574,0.71914065,-0.69448745,-1.2174016,-0.513385,-1.4208798,1.3742998,-0.8001186,1.0015018,4535681000.0,3214954800.0,354588860.0,4128930600.0,959068700.0,1060165570.0,366259650.0,41803804.0,17.85889,13716383.0,846999000.0,561.82056,30158.992,15529706000.0,0.7216023
-0.38830826,0.06684388,1.6095185,0.024625018,-0.20241666,0.9069007,-0.13492239,-1.1584904,0.8222758,0.4984646,-1.8377315,-1.2903018,-0.27737248,-1.3605856,-1.6020848,-0.2630315,-0.15874472,-0.039952178,0.4166845,1.8504132,0.53381664,1.5908569,-1.4056422,-0.58248395,0.47098508,-0.1532305,-1.3680784,0.8222655,0.46753794,1.8171059,-0.038344238,-2.214565,-1.2574016,-2.3894641,1.0105386,1.1314989,2.1072679,-0.2743128,-0.53105974,0.9571992,0.8661601,-0.7901805,-0.09687278,0.71916145,-0.6944765,-1.2173972,-0.51337785,-1.4208694,1.3743032,-0.8001061,1.0015082,4551926000.0,3233819000.0,356777900.0,4155572500.0,962682940.0,1060905700.0,367856300.0,41971236.0,17.913729,13842356.0,850234300.0,561.9414,30159.02,15580880000.0,0.7224781
-0.38829857,0.06685047,1.6095254,0.024633998,-0.20241454,0.9069047,-0.13490649,-1.1584809,0.8222847,0.4984704,-1.8377019,-1.2902899,-0.2773702,-1.3605819,-1.6020814,-0.26302925,-0.15873884,-0.039947953,0.41669127,1.8504176,0.5338217,1.5908575,-1.4056284,-0.5824779,0.4709872,-0.15322614,-1.3680683,0.82226866,0.46754342,1.8171124,-0.03833589,-2.2145472,-1.2573937,-2.3894584,1.0105444,1.131505,2.1072736,-0.2743044,-0.5310527,0.9572009,0.8661617,-0.7901708,-0.09686975,0.71918255,-0.69446534,-1.2173927,-0.51337063,-1.4208587,1.3743066,-0.8000934,1.0015147,4568445400.0,3253053000.0,359010940.0,4182749200.0,966359400.0,1061655900.0,369482020.0,42141580.0,17.969503,13971192.0,853526300.0,562.06445,30159.053,15632915000.0,0.72337085
-0.3882887,0.06685718,1.6095325,0.024643138,-0.2024124,0.9069088,-0.13489033,-1.1584711,0.82229376,0.49847627,-1.837672,-1.2902778,-0.27736792,-1.3605782,-1.6020781,-0.26302695,-0.15873286,-0.039943654,0.41669816,1.8504221,0.5338269,1.5908581,-1.4056145,-0.5824718,0.47098938,-0.1532217,-1.368058,0.82227194,0.467549,1.8171191,-0.038327392,-2.214529,-1.2573858,-2.3894527,1.0105504,1.1315113,2.1072793,-0.27429584,-0.53104556,0.95720255,0.8661633,-0.7901609,-0.09686667,0.719204,-0.694454,-1.2173882,-0.51336324,-1.4208479,1.3743101,-0.80008054,1.0015212,4585251300.0,3272661000.0,361287650.0,4210473500.0,970100540.0,1062417400.0,371136770.0,42314908.0,18.02619,14102974.0,856875140.0,562.18964,30159.082,15685835000.0,0.7242809
-0.38827866,0.066864006,1.6095396,0.024652438,-0.2024102,0.90691304,-0.13487391,-1.1584612,0.822303,0.4984823,-1.8376415,-1.2902657,-0.27736557,-1.3605744,-1.6020747,-0.2630246,-0.15872677,-0.039939277,0.41670516,1.8504267,0.5338322,1.5908587,-1.4056004,-0.58246547,0.47099158,-0.15321718,-1.3680476,0.8222753,0.4675547,1.8171259,-0.038318742,-2.2145107,-1.2573777,-2.3894467,1.0105563,1.1315176,2.107285,-0.27428713,-0.5310383,0.9572043,0.866165,-0.7901509,-0.09686352,0.71922576,-0.69444245,-1.2173835,-0.51335573,-1.4208368,1.3743137,-0.80006737,1.001528,4602346500.0,3292659500.0,363610080.0,4238758700.0,973905500.0,1063189760.0,372821250.0,42491324.0,18.083843,14237819.0,860281540.0,562.3171,30159.111,15739637000.0,0.7252088
-0.38826844,0.06687095,1.6095469,0.0246619,-0.20240799,0.9069173,-0.13485721,-1.1584512,0.82231236,0.4984884,-1.8376107,-1.2902532,-0.27736318,-1.3605704,-1.6020713,-0.26302218,-0.15872057,-0.03993482,0.41671228,1.8504314,0.53383756,1.5908593,-1.405586,-0.5824591,0.47099385,-0.15321256,-1.3680369,0.8222786,0.46756047,1.8171328,-0.038309935,-2.214492,-1.2573695,-2.3894408,1.0105625,1.1315241,2.107291,-0.27427828,-0.53103083,0.9572061,0.86616665,-0.7901407,-0.09686031,0.7192478,-0.6944307,-1.2173787,-0.51334804,-1.4208256,1.3743174,-0.8000541,1.0015348,4619730400.0,3313048800.0,365979260.0,4267619600.0,977777200.0,1063972500.0,374536350.0,42670844.0,18.142462,14375816.0,863749400.0,562.4468,30159.143,15794367000.0,0.72615457
-0.38825807,0.06687803,1.6095544,0.024671536,-0.2024057,0.9069216,-0.13484022,-1.158441,0.8223219,0.4984946,-1.8375794,-1.2902405,-0.27736077,-1.3605665,-1.6020677,-0.26301974,-0.15871426,-0.03993028,0.41671956,1.8504362,0.53384304,1.5908599,-1.4055713,-0.5824526,0.47099614,-0.15320787,-1.368026,0.8222821,0.46756637,1.8171399,-0.038300972,-2.214473,-1.257361,-2.3894346,1.0105687,1.1315306,2.1072972,-0.27426925,-0.5310233,0.95720786,0.8661684,-0.79013026,-0.09685704,0.7192702,-0.6944188,-1.2173738,-0.51334023,-1.4208143,1.3743211,-0.8000405,1.0015417,4637433300.0,3333850600.0,368397000.0,4297089500.0,981719200.0,1064766500.0,376283260.0,42853668.0,18.20211,14517087.0,867278460.0,562.5789,30159.174,15850035000.0,0.7271197
-0.38824752,0.06688523,1.6095619,0.02468134,-0.2024034,0.90692604,-0.13482296,-1.1584305,0.8223316,0.49850094,-1.8375477,-1.2902277,-0.2773583,-1.3605626,-1.6020641,-0.26301727,-0.15870783,-0.039925657,0.41672695,1.8504411,0.5338486,1.5908605,-1.4055564,-0.582446,0.47099847,-0.15320309,-1.368015,0.8222856,0.4675724,1.8171471,-0.03829184,-2.2144537,-1.2573526,-2.3894284,1.0105752,1.1315374,2.1073034,-0.2742601,-0.5310156,0.95720965,0.86617017,-0.7901197,-0.0968537,0.719293,-0.69440657,-1.217369,-0.5133323,-1.4208026,1.3743249,-0.8000267,1.0015489,4655437300.0,3355070500.0,370864030.0,4327162400.0,985730600.0,1065572350.0,378062200.0,43039720.0,18.26276,14661718.0,870869300.0,562.71344,30159.207,15906662000.0,0.72810394
-0.3882368,0.06689257,1.6095697,0.024691327,-0.20240103,0.90693057,-0.13480541,-1.1584198,0.8223415,0.4985074,-1.8375155,-1.2902145,-0.27735576,-1.3605585,-1.6020604,-0.2630147,-0.15870129,-0.03992095,0.4167345,1.850446,0.5338543,1.5908612,-1.4055413,-0.58243924,0.47100085,-0.15319821,-1.3680037,0.8222892,0.4675785,1.8171544,-0.038282547,-2.2144341,-1.2573439,-2.389422,1.0105816,1.1315442,2.1073096,-0.27425075,-0.53100777,0.9572115,0.86617196,-0.790109,-0.0968503,0.71931607,-0.69439423,-1.2173638,-0.5133242,-1.4207908,1.3743289,-0.80001265,1.001556,4673763300.0,3376716800.0,373381630.0,4357855700.0,989813300.0,1066390300.0,379874080.0,43229204.0,18.324476,14809767.0,874526000.0,562.8504,30159.24,15964277000.0,0.72910744
-0.38822585,0.066900045,1.6095775,0.02470149,-0.20239863,0.90693516,-0.13478756,-1.158409,0.8223516,0.49851397,-1.8374828,-1.2902012,-0.2773532,-1.3605543,-1.6020567,-0.2630121,-0.15869462,-0.039916154,0.41674215,1.850451,0.5338601,1.5908618,-1.4055259,-0.5824324,0.47100326,-0.15319324,-1.3679923,0.82229286,0.46758473,1.8171618,-0.038273085,-2.2144141,-1.2573351,-2.3894155,1.0105883,1.1315511,2.107316,-0.27424127,-0.5309998,0.9572134,0.86617374,-0.790098,-0.09684683,0.71933955,-0.6943816,-1.2173587,-0.5133159,-1.4207789,1.3743328,-0.7999984,1.0015634,4692404700.0,3398801200.0,375950980.0,4389201400.0,993969400.0,1067218800.0,381719520.0,43422080.0,18.387224,14961393.0,878248300.0,562.9899,30159.273,16022865000.0,0.7301316
-0.38821474,0.06690766,1.6095855,0.024711838,-0.20239617,0.90693986,-0.1347694,-1.158398,0.8223618,0.49852067,-1.8374497,-1.2901876,-0.27735057,-1.36055,-1.6020529,-0.2630095,-0.15868783,-0.039911266,0.41674995,1.8504562,0.533866,1.5908625,-1.4055103,-0.5824254,0.47100574,-0.15318817,-1.3679806,0.8222966,0.46759108,1.8171694,-0.038263444,-2.2143939,-1.257326,-2.3894088,1.010595,1.1315583,2.1073225,-0.27423158,-0.5309917,0.95721537,0.8661756,-0.7900869,-0.09684328,0.71936333,-0.6943688,-1.2173535,-0.5133075,-1.4207666,1.3743368,-0.7999839,1.0015708,4711391700.0,3421345000.0,378574880.0,4421213700.0,998201400.0,1068060700.0,383600060.0,43618540.0,18.451109,15116760.0,882037800.0,563.132,30159.307,16082514000.0,0.73117673
-0.38820344,0.066915415,1.6095936,0.02472238,-0.20239367,0.90694463,-0.13475092,-1.1583868,0.82237226,0.49852753,-1.837416,-1.2901739,-0.2773479,-1.3605458,-1.602049,-0.26300678,-0.15868092,-0.039906286,0.4167579,1.8504615,0.533872,1.5908632,-1.4054943,-0.5824183,0.47100827,-0.153183,-1.3679688,0.82230043,0.46759754,1.8171772,-0.038253624,-2.214373,-1.2573168,-2.3894022,1.0106019,1.1315656,2.1073291,-0.27422175,-0.5309834,0.95721734,0.8661775,-0.79007566,-0.09683966,0.71938753,-0.6943557,-1.2173481,-0.5132989,-1.4207542,1.3743409,-0.79996914,1.0015785,4730713600.0,3444349200.0,381252600.0,4453902300.0,1002509200.0,1068914000.0,385515520.0,43818570.0,18.516092,15275852.0,885896900.0,563.2768,30159.344,16143186000.0,0.73224306
-0.3881919,0.06692332,1.609602,0.024733115,-0.20239112,0.90694946,-0.13473214,-1.1583754,0.82238287,0.49853447,-1.837382,-1.2901598,-0.27734515,-1.3605413,-1.602045,-0.26300403,-0.15867388,-0.03990121,0.41676602,1.8504667,0.53387815,1.590864,-1.4054781,-0.58241105,0.47101086,-0.15317772,-1.3679566,0.8223043,0.46760413,1.817185,-0.038243618,-2.2143521,-1.2573075,-2.3893952,1.0106089,1.131573,2.107336,-0.27421173,-0.5309749,0.95721936,0.86617947,-0.79006416,-0.09683596,0.719412,-0.6943424,-1.2173426,-0.5132902,-1.4207414,1.3743452,-0.7999541,1.0015862,4750388700.0,3467834000.0,383988320.0,4487304000.0,1006897100.0,1069780400.0,387467900.0,44022390.0,18.58222,15438944.0,889826240.0,563.4243,30159.379,16204956000.0,0.7333315
-0.38818023,0.066931374,1.6096104,0.02474405,-0.20238851,0.90695447,-0.13471302,-1.1583638,0.8223937,0.49854156,-1.8373474,-1.2901455,-0.27734238,-1.3605368,-1.602041,-0.2630012,-0.1586667,-0.03989604,0.41677427,1.8504722,0.5338844,1.5908647,-1.4054615,-0.58240366,0.4710135,-0.15317234,-1.3679442,0.8223083,0.46761087,1.8171932,-0.038233425,-2.2143307,-1.257298,-2.3893883,1.0106161,1.1315805,2.1073427,-0.2742015,-0.53096634,0.9572214,0.86618143,-0.7900524,-0.09683219,0.719437,-0.69432884,-1.2173371,-0.5132813,-1.4207286,1.3743495,-0.79993886,1.0015942,4770418700.0,3491811800.0,386781500.0,4521411600.0,1011364800.0,1070658900.0,389457500.0,44230012.0,18.649519,15606053.0,893828300.0,563.57465,30159.414,16267820000.0,0.7344425
-0.3881683,0.06693958,1.609619,0.02475519,-0.20238586,0.90695953,-0.13469358,-1.1583519,0.82240474,0.4985488,-1.8373122,-1.290131,-0.27733955,-1.3605323,-1.6020368,-0.26299834,-0.15865938,-0.03989077,0.41678268,1.8504778,0.5338908,1.5908654,-1.4054447,-0.5823961,0.47101617,-0.15316686,-1.3679317,0.82231236,0.46761772,1.8172013,-0.038223043,-2.214309,-1.2572883,-2.3893812,1.0106233,1.1315881,2.1073499,-0.27419114,-0.5309576,0.9572235,0.86618346,-0.79004055,-0.09682834,0.71946234,-0.694315,-1.2173314,-0.5132722,-1.4207155,1.3743538,-0.7999233,1.0016022,4790812000.0,3516286500.0,389634460.0,4556270600.0,1015914750.0,1071550850.0,391484830.0,44441430.0,18.718035,15777331.0,897904060.0,563.7277,30159.451,16331792000.0,0.7355764
-0.38815618,0.06694794,1.6096278,0.02476654,-0.20238316,0.90696466,-0.13467377,-1.1583399,0.822416,0.4985562,-1.8372766,-1.2901161,-0.27733666,-1.3605275,-1.6020325,-0.26299542,-0.15865193,-0.039885394,0.41679123,1.8504834,0.53389734,1.5908661,-1.4054277,-0.58238846,0.4710189,-0.15316127,-1.3679188,0.8223165,0.4676247,1.8172097,-0.038212452,-2.2142868,-1.2572784,-2.389374,1.0106307,1.131596,2.107357,-0.27418053,-0.53094864,0.9572256,0.8661855,-0.7900284,-0.09682441,0.719488,-0.69430095,-1.2173256,-0.5132629,-1.4207021,1.3743583,-0.79990745,1.0016104,4811590700.0,3541293600.0,392549660.0,4591900000.0,1020549800.0,1072455740.0,393552160.0,44657012.0,18.787767,15952999.0,902056770.0,563.88385,30159.488,16396955000.0,0.7367348
-0.3881438,0.06695646,1.6096368,0.024778102,-0.20238039,0.90696996,-0.13465364,-1.1583276,0.82242745,0.4985637,-1.8372403,-1.290101,-0.2773337,-1.3605227,-1.6020283,-0.2629924,-0.15864433,-0.039879918,0.41679996,1.8504893,0.53390396,1.5908669,-1.4054103,-0.5823806,0.47102168,-0.15315557,-1.3679059,0.82232076,0.46763182,1.8172182,-0.038201667,-2.2142642,-1.2572683,-2.3893666,1.0106384,1.131604,2.1073644,-0.27416977,-0.5309395,0.95722777,0.86618763,-0.7900161,-0.096820384,0.71951413,-0.6942866,-1.2173197,-0.51325345,-1.4206885,1.3743628,-0.79989135,1.0016189,4832745000.0,3566825200.0,395528060.0,4628313000.0,1025272300.0,1073374500.0,395659460.0,44876590.0,18.858751,16133114.0,906288100.0,564.0429,30159.527,16463271000.0,0.7379175
-0.38813123,0.066965155,1.6096458,0.024789885,-0.20237757,0.9069753,-0.13463314,-1.1583151,0.8224391,0.4985714,-1.8372036,-1.2900857,-0.27733067,-1.360518,-1.6020238,-0.26298937,-0.15863658,-0.03987433,0.41680887,1.8504951,0.53391075,1.5908676,-1.4053925,-0.5823726,0.47102454,-0.15314974,-1.3678925,0.8223251,0.4676391,1.8172269,-0.03819067,-2.2142413,-1.257258,-2.389359,1.0106461,1.1316121,2.1073718,-0.27415878,-0.5309302,0.95723003,0.8661898,-0.79000354,-0.09681628,0.7195407,-0.694272,-1.2173136,-0.5132438,-1.4206747,1.3743676,-0.79987496,1.0016273,4854299600.0,3592911400.0,398571800.0,4665535000.0,1030083800.0,1074307000.0,397808420.0,45100424.0,18.931047,16317892.0,910599230.0,564.20514,30159.566,16530817000.0,0.73912525
